Sales Person,Geo,Product,Date,Amount,Boxes
SP03,G6,P07,2023-04-20,3745,130
SP09,G5,P07,2023-04-20,8253,331
SP06,G3,P14,2023-04-20,266,19
SP15,G3,P14,2023-04-20,6153,684
SP11,G5,P02,2023-04-20,1253,90
SP15,G6,P11,2023-04-20,3752,122
SP10,G2,P08,2023-04-21,5145,286
SP10,G3,P08,2023-04-21,2156,90
SP19,G3,P09,2023-04-21,1288,108
SP16,G4,P19,2023-04-21,2233,224
SP19,G5,P20,2023-04-21,2156,154
SP20,G2,P20,2023-04-21,9870,581
SP13,G2,P12,2023-04-21,9016,564
SP06,G5,P21,2023-04-21,6482,342
SP10,G5,P09,2023-04-21,8295,1383
SP25,G1,P10,2023-04-21,4830,202
SP01,G4,P02,2023-04-21,4025,288
SP11,G3,P09,2023-04-21,1309,94
SP19,G1,P06,2023-04-21,4970,277
SP13,G4,P05,2023-04-21,4130,207
SP13,G1,P08,2023-04-21,4739,226
SP03,G1,P08,2023-04-22,13545,847
SP10,G3,P10,2023-04-22,6615,331
SP10,G3,P04,2023-04-22,10101,481
SP25,G2,P06,2023-04-22,539,34
SP03,G4,P06,2023-04-22,4795,343
SP16,G3,P12,2023-04-22,833,65
SP02,G2,P10,2023-04-22,2359,91
SP11,G1,P04,2023-04-22,1484,93
SP16,G4,P11,2023-04-22,14378,533
SP25,G2,P03,2023-04-22,11039,614
SP25,G5,P21,2023-04-22,1218,77
SP20,G1,P22,2023-04-22,5117,214
SP14,G6,P22,2023-04-22,469,25
SP05,G4,P06,2023-04-22,1806,113
SP17,G6,P11,2023-04-22,4739,149
SP03,G6,P12,2023-04-25,4053,271
SP19,G5,P16,2023-04-25,3353,112
SP06,G4,P14,2023-04-25,10080,1008
SP13,G5,P01,2023-04-25,3367,117
SP01,G5,P06,2023-04-25,4011,236
SP03,G3,P03,2023-04-25,22715,1420
SP03,G5,P03,2023-04-25,2583,152
SP16,G6,P08,2023-04-25,12537,738
SP04,G5,P20,2023-04-25,6587,330
SP19,G2,P19,2023-04-25,56,6
SP12,G5,P05,2023-04-25,5124,285
SP24,G2,P04,2023-04-25,4970,311
SP12,G4,P14,2023-04-25,952,74
SP07,G1,P16,2023-04-25,8365,349
SP21,G5,P09,2023-04-25,7217,722
SP13,G6,P15,2023-04-25,8022,502
SP22,G1,P04,2023-04-25,3360,198
SP07,G3,P05,2023-04-26,9975,768
SP19,G2,P20,2023-04-26,6174,441
SP05,G3,P05,2023-04-26,2485,125
SP06,G4,P16,2023-04-26,9604,343
SP25,G5,P12,2023-04-26,1274,116
SP07,G1,P14,2023-04-26,6916,692
SP18,G1,P05,2023-04-26,10682,629
SP02,G6,P21,2023-04-26,2023,145
SP20,G6,P20,2023-04-26,6034,355
SP13,G2,P15,2023-04-26,602,67
SP01,G2,P06,2023-04-26,3864,298
SP19,G1,P08,2023-04-26,8057,504
SP15,G6,P18,2023-04-26,14000,438
SP24,G4,P02,2023-04-26,7749,775
SP23,G6,P05,2023-04-26,280,19
SP07,G1,P20,2023-04-26,623,30
SP23,G1,P17,2023-04-27,6629,277
SP12,G5,P13,2023-04-27,8393,365
SP22,G2,P10,2023-04-27,9646,420
SP21,G1,P19,2023-04-27,8792,1256
SP03,G3,P12,2023-04-27,7623,693
SP25,G6,P11,2023-04-27,5600,187
SP12,G6,P19,2023-04-27,6076,868
SP18,G2,P04,2023-04-27,10269,514
SP14,G3,P04,2023-04-27,4144,189
SP21,G3,P06,2023-04-27,11795,562
SP22,G5,P11,2023-04-27,1519,57
SP21,G4,P06,2023-04-27,2121,152
SP20,G2,P08,2023-04-27,2758,173
SP12,G3,P08,2023-04-28,1519,90
SP21,G2,P15,2023-04-28,7427,676
SP20,G6,P07,2023-04-28,6650,247
SP10,G6,P09,2023-04-28,2520,194
SP13,G3,P19,2023-04-28,3010,232
SP17,G6,P20,2023-04-28,9289,517
SP15,G6,P13,2023-04-28,3556,149
SP11,G5,P17,2023-04-28,2639,91
SP20,G2,P04,2023-04-28,1764,89
SP13,G3,P22,2023-04-28,15190,691
SP17,G3,P08,2023-04-28,6209,389
SP03,G4,P07,2023-04-28,7028,282
SP10,G3,P20,2023-04-29,9268,618
SP02,G4,P22,2023-04-29,6293,243
SP07,G6,P09,2023-04-29,3031,337
SP23,G5,P11,2023-04-29,2583,100
SP14,G6,P21,2023-04-29,3850,214
SP24,G4,P09,2023-04-29,17780,1368
SP25,G3,P17,2023-04-29,6153,280
SP18,G3,P07,2023-04-29,3514,147
SP01,G2,P15,2023-04-29,1652,128
SP10,G4,P12,2023-04-29,6769,484
SP16,G6,P01,2023-04-29,4494,150
SP24,G5,P15,2023-05-01,3199,267
SP10,G5,P21,2023-05-01,11508,822
SP23,G4,P09,2023-05-01,5712,476
SP01,G1,P05,2023-05-01,14462,804
SP11,G4,P01,2023-05-01,8099,312
SP16,G3,P04,2023-05-01,700,34
SP17,G4,P02,2023-05-01,3066,384
SP05,G2,P06,2023-05-01,14406,901
SP09,G2,P13,2023-05-01,7224,425
SP25,G1,P18,2023-05-01,6762,212
SP23,G5,P19,2023-05-01,483,38
SP14,G3,P17,2023-05-01,10990,478
SP19,G6,P06,2023-05-01,3864,184
SP02,G3,P04,2023-05-01,4942,248
SP02,G1,P10,2023-05-01,9828,351
SP25,G1,P05,2023-05-02,3528,236
SP19,G2,P22,2023-05-02,7511,418
SP13,G4,P16,2023-05-02,10269,447
SP24,G2,P16,2023-05-02,10024,358
SP12,G2,P21,2023-05-02,4648,291
SP21,G2,P21,2023-05-02,1771,85
SP07,G2,P22,2023-05-02,8869,370
SP06,G2,P02,2023-05-02,8463,529
SP22,G2,P06,2023-05-02,8729,546
SP02,G5,P22,2023-05-02,1708,78
SP03,G2,P17,2023-05-02,196,9
SP10,G5,P04,2023-05-02,2646,133
SP05,G5,P15,2023-05-02,665,48
SP24,G6,P08,2023-05-03,9856,493
SP25,G3,P18,2023-05-03,8435,256
SP02,G5,P12,2023-05-03,5586,430
SP06,G2,P21,2023-05-03,2709,136
SP16,G2,P12,2023-05-03,3724,249
SP05,G3,P08,2023-05-03,4046,184
SP04,G1,P12,2023-05-03,1169,117
SP02,G5,P09,2023-05-04,12474,1560
SP24,G3,P20,2023-05-04,5838,278
SP21,G6,P20,2023-05-04,5488,392
SP10,G4,P03,2023-05-04,539,29
SP05,G4,P03,2023-05-04,1211,56
SP19,G3,P12,2023-05-04,1841,132
SP24,G3,P01,2023-05-04,14882,532
SP11,G2,P16,2023-05-04,2590,90
SP07,G1,P07,2023-05-04,3829,142
SP08,G2,P07,2023-05-04,4207,169
SP24,G5,P08,2023-05-04,20608,1145
SP22,G1,P18,2023-05-04,2737,98
SP03,G5,P04,2023-05-04,5873,392
SP17,G3,P11,2023-05-04,2674,90
SP13,G6,P17,2023-05-05,9982,400
SP11,G5,P01,2023-05-05,952,42
SP01,G4,P11,2023-05-05,3353,112
SP20,G4,P16,2023-05-05,1960,68
SP14,G1,P16,2023-05-05,224,8
SP11,G4,P11,2023-05-05,3178,133
SP22,G4,P09,2023-05-05,12103,1211
SP12,G1,P06,2023-05-05,12642,973
SP06,G3,P10,2023-05-05,3542,154
SP02,G1,P16,2023-05-05,8505,294
SP04,G2,P06,2023-05-05,16856,937
SP03,G4,P16,2023-05-05,5306,222
SP06,G5,P20,2023-05-05,2198,170
SP16,G5,P16,2023-05-05,10304,356
SP08,G1,P21,2023-05-05,2765,146
SP13,G1,P13,2023-05-05,5362,269
SP12,G5,P07,2023-05-05,6489,260
SP07,G3,P07,2023-05-05,1239,43
SP20,G6,P11,2023-05-05,2968,110
SP15,G1,P08,2023-05-05,1589,73
SP09,G4,P10,2023-05-05,10353,370
SP18,G6,P02,2023-05-05,10864,836
SP11,G2,P15,2023-05-05,2037,157
SP21,G6,P11,2023-05-05,5306,183
SP18,G5,P09,2023-05-08,15883,1444
SP02,G5,P19,2023-05-08,4242,327
SP11,G3,P07,2023-05-08,833,30
SP04,G6,P19,2023-05-08,2653,266
SP12,G2,P17,2023-05-08,2730,98
SP12,G6,P05,2023-05-08,140,8
SP15,G1,P06,2023-05-08,4102,293
SP02,G1,P13,2023-05-08,8547,503
SP04,G6,P04,2023-05-09,8519,568
SP07,G5,P08,2023-05-09,413,19
SP22,G4,P03,2023-05-09,8190,390
SP24,G4,P10,2023-05-09,1393,50
SP03,G1,P21,2023-05-09,3367,154
SP25,G6,P21,2023-05-09,3969,181
SP12,G5,P14,2023-05-09,4550,380
SP15,G1,P04,2023-05-09,5796,306
SP03,G5,P12,2023-05-09,1218,102
SP16,G5,P22,2023-05-09,5488,262
SP16,G4,P09,2023-05-09,259,26
SP06,G1,P01,2023-05-09,6545,219
SP21,G1,P06,2023-05-10,5257,263
SP25,G3,P13,2023-05-10,7875,493
SP01,G5,P14,2023-05-10,1820,203
SP01,G2,P05,2023-05-10,2205,117
SP07,G5,P01,2023-05-11,9044,312
SP13,G3,P05,2023-05-11,8799,489
SP02,G3,P17,2023-05-11,4627,178
SP12,G5,P21,2023-05-11,8015,422
SP11,G6,P17,2023-05-11,840,29
SP11,G2,P02,2023-05-11,12173,1107
SP13,G1,P03,2023-05-11,8743,398
SP19,G4,P06,2023-05-11,8561,408
SP04,G3,P08,2023-05-11,7357,307
SP10,G5,P08,2023-05-11,2037,108
SP04,G5,P13,2023-05-11,12012,546
SP14,G5,P20,2023-05-11,6979,499
SP25,G3,P10,2023-05-11,4529,175
SP06,G5,P22,2023-05-11,14406,759
SP20,G1,P04,2023-05-11,14511,807
SP12,G1,P05,2023-05-11,3290,174
SP12,G2,P14,2023-05-12,11557,964
SP20,G1,P08,2023-05-12,9758,465
SP05,G3,P19,2023-05-12,6195,564
SP24,G4,P21,2023-05-12,19894,995
SP10,G1,P10,2023-05-12,1638,75
SP20,G1,P14,2023-05-12,2163,181
SP13,G6,P18,2023-05-12,4872,174
SP01,G1,P07,2023-05-12,16240,739
SP03,G3,P02,2023-05-12,14357,1306
SP13,G1,P17,2023-05-12,889,36
SP07,G2,P05,2023-05-12,406,21
SP11,G3,P04,2023-05-12,1932,121
SP21,G6,P12,2023-05-12,9184,511
SP07,G3,P20,2023-05-12,7014,540
SP13,G3,P15,2023-05-12,9926,1103
SP23,G6,P02,2023-05-12,11697,1064
SP25,G1,P22,2023-05-12,840,42
SP16,G5,P01,2023-05-15,4725,197
SP08,G5,P09,2023-05-15,8043,1006
SP04,G3,P01,2023-05-15,994,40
SP24,G4,P18,2023-05-15,16359,528
SP24,G3,P11,2023-05-15,2660,99
SP21,G6,P02,2023-05-15,11431,880
SP03,G2,P14,2023-05-15,147,13
SP06,G4,P17,2023-05-15,161,7
SP18,G6,P16,2023-05-15,3528,142
SP11,G5,P11,2023-05-15,1981,80
SP18,G1,P14,2023-05-15,6139,384
SP10,G5,P18,2023-05-15,1890,66
SP22,G2,P08,2023-05-15,5551,327
SP16,G4,P01,2023-05-15,14742,546
SP13,G6,P19,2023-05-15,7637,510
SP17,G3,P06,2023-05-16,11620,684
SP17,G3,P18,2023-05-16,3171,100
SP12,G6,P10,2023-05-16,4718,182
SP03,G3,P18,2023-05-16,7511,243
SP03,G6,P04,2023-05-16,4858,232
SP24,G3,P15,2023-05-16,637,46
SP06,G2,P11,2023-05-16,3283,118
SP21,G5,P03,2023-05-16,4760,207
SP19,G6,P20,2023-05-16,4893,258
SP18,G5,P13,2023-05-16,2373,140
SP11,G1,P22,2023-05-16,3689,148
SP25,G2,P17,2023-05-16,1526,67
SP19,G5,P08,2023-05-16,2156,98
SP14,G1,P17,2023-05-16,210,8
SP14,G5,P09,2023-05-17,7700,963
SP10,G2,P09,2023-05-17,3766,343
SP07,G3,P14,2023-05-17,4837,404
SP12,G2,P06,2023-05-17,9016,694
SP09,G6,P05,2023-05-17,448,23
SP25,G6,P02,2023-05-17,9065,648
SP07,G2,P08,2023-05-18,1456,70
SP15,G6,P20,2023-05-18,2464,165
SP16,G6,P14,2023-05-18,14161,886
SP24,G2,P05,2023-05-18,5481,289
SP17,G4,P14,2023-05-18,2177,156
SP07,G6,P11,2023-05-18,21,1
SP06,G6,P01,2023-05-18,350,13
SP11,G3,P12,2023-05-18,11018,787
SP11,G4,P13,2023-05-18,4277,204
SP22,G5,P07,2023-05-18,3367,154
SP10,G2,P18,2023-05-18,1925,61
SP09,G6,P17,2023-05-18,9590,384
SP11,G5,P05,2023-05-18,13832,814
SP25,G5,P09,2023-05-18,8134,814
SP15,G1,P03,2023-05-19,6685,335
SP25,G2,P21,2023-05-19,2142,134
SP17,G4,P21,2023-05-19,15407,701
SP25,G6,P19,2023-05-19,623,48
SP10,G6,P08,2023-05-19,1085,68
SP08,G3,P19,2023-05-19,2933,226
SP12,G4,P10,2023-05-22,13860,693
SP15,G3,P09,2023-05-22,3787,316
SP08,G3,P06,2023-05-22,1085,73
SP12,G4,P19,2023-05-22,16926,1302
SP06,G6,P05,2023-05-22,3311,255
SP25,G1,P21,2023-05-22,3360,160
SP15,G1,P02,2023-05-22,11683,1461
SP09,G4,P20,2023-05-23,532,32
SP10,G1,P05,2023-05-23,11466,637
SP23,G3,P20,2023-05-23,574,34
SP19,G6,P08,2023-05-23,1547,68
SP23,G4,P22,2023-05-23,6356,255
SP06,G6,P22,2023-05-23,7833,357
SP16,G6,P22,2023-05-23,7280,331
SP05,G2,P20,2023-05-23,686,35
SP23,G1,P11,2023-05-23,4480,145
SP17,G5,P07,2023-05-23,4928,215
SP20,G5,P05,2023-05-23,1687,106
SP14,G5,P18,2023-05-23,3738,139
SP21,G6,P10,2023-05-23,784,30
SP14,G4,P14,2023-05-23,231,17
SP15,G1,P13,2023-05-23,13825,865
SP22,G5,P05,2023-05-23,10997,647
SP06,G1,P03,2023-05-23,2569,136
SP17,G5,P06,2023-05-23,13958,997
SP09,G1,P14,2023-05-23,2905,171
SP24,G5,P16,2023-05-24,3801,132
SP23,G2,P15,2023-05-24,14,1
SP10,G6,P04,2023-05-24,70,5
SP20,G6,P18,2023-05-24,5138,156
SP04,G3,P04,2023-05-24,2135,143
SP10,G4,P06,2023-05-25,2331,146
SP15,G4,P16,2023-05-25,7707,249
SP25,G3,P21,2023-05-25,9856,658
SP20,G1,P17,2023-05-25,6097,218
SP20,G6,P06,2023-05-25,245,18
SP13,G3,P01,2023-05-25,8141,291
SP06,G5,P14,2023-05-25,5656,566
SP04,G6,P16,2023-05-25,7357,320
SP13,G1,P12,2023-05-25,833,84
SP17,G3,P20,2023-05-25,5299,408
SP14,G5,P12,2023-05-25,1785,149
SP04,G2,P21,2023-05-26,5670,270
SP19,G2,P08,2023-05-26,12810,610
SP15,G2,P19,2023-05-26,11396,1140
SP22,G6,P18,2023-05-26,707,23
SP23,G5,P08,2023-05-26,2618,146
SP04,G1,P19,2023-05-26,8260,636
SP24,G5,P12,2023-05-26,8120,625
SP17,G2,P03,2023-05-26,6713,448
SP13,G1,P14,2023-05-26,22512,2047
SP11,G5,P10,2023-05-29,1400,54
SP24,G4,P19,2023-05-29,1540,103
SP23,G5,P06,2023-05-29,903,57
SP07,G3,P04,2023-05-29,3857,227
SP04,G6,P02,2023-05-29,840,60
SP18,G6,P01,2023-05-29,119,5
SP10,G5,P02,2023-05-29,3500,270
SP11,G1,P14,2023-05-29,8435,938
SP02,G1,P14,2023-05-29,10640,819
SP01,G2,P13,2023-05-29,1155,49
SP12,G3,P06,2023-05-29,133,7
SP09,G5,P12,2023-05-29,14007,1274
SP13,G1,P02,2023-05-30,10724,766
SP07,G6,P12,2023-05-30,2611,201
SP21,G1,P03,2023-05-30,5663,334
SP15,G4,P06,2023-05-30,12796,640
SP13,G1,P15,2023-05-30,4571,305
SP16,G5,P02,2023-05-30,5866,652
SP02,G4,P04,2023-05-30,8309,554
SP21,G5,P20,2023-05-30,8540,657
SP13,G5,P11,2023-05-30,2310,83
SP20,G1,P12,2023-06-01,2597,200
SP14,G5,P11,2023-06-01,2156,77
SP24,G1,P09,2023-06-01,826,76
SP25,G3,P20,2023-06-01,4004,267
SP07,G4,P20,2023-06-01,13636,650
SP06,G5,P02,2023-06-01,3808,381
SP03,G1,P12,2023-06-01,6076,608
SP25,G2,P10,2023-06-01,9051,453
SP07,G3,P15,2023-06-01,12124,1213
SP20,G4,P06,2023-06-02,10094,594
SP08,G1,P16,2023-06-02,1771,58
SP03,G5,P14,2023-06-02,5474,498
SP19,G3,P11,2023-06-03,15701,655
SP11,G6,P08,2023-06-03,8813,441
SP16,G5,P07,2023-06-03,2009,78
SP23,G1,P04,2023-06-03,8029,383
SP01,G2,P11,2023-06-03,5264,220
SP14,G6,P12,2023-06-03,2247,188
SP13,G4,P04,2023-06-03,798,45
SP18,G3,P14,2023-06-06,2107,141
SP14,G5,P19,2023-06-06,8946,814
SP03,G5,P16,2023-06-06,2947,96
SP22,G4,P21,2023-06-06,12418,654
SP11,G2,P12,2023-06-06,5894,328
SP18,G2,P13,2023-06-07,3171,145
SP06,G2,P16,2023-06-07,10458,419
SP03,G5,P06,2023-06-07,420,27
SP13,G5,P15,2023-06-07,1638,126
SP07,G1,P06,2023-06-07,8708,436
SP19,G5,P03,2023-06-07,5663,334
SP11,G5,P20,2023-06-07,343,21
SP21,G2,P13,2023-06-07,1351,68
SP19,G6,P12,2023-06-07,3346,305
SP07,G1,P19,2023-06-07,7917,1131
SP10,G4,P04,2023-06-07,2527,115
SP08,G4,P08,2023-06-07,6685,304
SP10,G4,P09,2023-06-07,5145,572
SP06,G1,P18,2023-06-07,1260,47
SP05,G4,P17,2023-06-07,1344,54
SP24,G3,P14,2023-06-07,17437,1342
SP11,G3,P06,2023-06-07,7658,404
SP02,G6,P08,2023-06-07,7784,390
SP14,G5,P04,2023-06-07,7889,416
SP09,G4,P22,2023-06-07,5957,314
SP18,G1,P02,2023-06-07,2457,273
SP21,G2,P20,2023-06-07,11900,700
SP04,G4,P01,2023-06-07,5817,201
SP21,G1,P10,2023-06-07,8778,352
SP08,G1,P08,2023-06-07,819,49
SP25,G1,P12,2023-06-07,2121,152
SP04,G6,P17,2023-06-07,5166,192
SP19,G1,P22,2023-06-08,2296,121
SP17,G5,P05,2023-06-08,175,9
SP16,G2,P20,2023-06-08,9961,499
SP07,G4,P16,2023-06-08,2513,84
SP05,G3,P09,2023-06-08,8239,1374
SP12,G4,P06,2023-06-08,14532,1118
SP02,G4,P21,2023-06-08,3955,189
SP02,G2,P17,2023-06-08,4186,150
SP15,G5,P13,2023-06-08,2156,120
SP03,G5,P02,2023-06-08,2317,194
SP13,G4,P13,2023-06-08,861,48
SP02,G2,P22,2023-06-08,182,10
SP09,G5,P14,2023-06-09,9002,901
SP07,G2,P19,2023-06-09,2996,200
SP20,G1,P20,2023-06-09,2653,133
SP04,G1,P01,2023-06-09,4648,194
SP24,G1,P11,2023-06-09,4410,147
SP22,G3,P14,2023-06-09,168,12
SP20,G3,P20,2023-06-09,749,54
SP15,G4,P14,2023-06-09,8099,507
SP09,G4,P06,2023-06-09,7378,568
SP11,G6,P12,2023-06-10,11683,974
SP15,G1,P20,2023-06-10,6076,468
SP22,G3,P19,2023-06-10,1190,92
SP22,G5,P17,2023-06-10,5418,247
SP16,G4,P20,2023-06-10,8624,454
SP23,G2,P17,2023-06-10,4291,154
SP14,G1,P06,2023-06-13,6636,350
SP04,G4,P20,2023-06-13,6734,355
SP16,G5,P08,2023-06-13,5327,222
SP06,G6,P04,2023-06-13,10927,521
SP21,G3,P07,2023-06-13,1827,61
SP19,G6,P10,2023-06-13,9065,413
SP07,G1,P13,2023-06-13,1645,69
SP06,G6,P12,2023-06-13,6804,619
SP22,G3,P08,2023-06-13,2933,163
SP21,G4,P12,2023-06-13,18830,1108
SP12,G4,P02,2023-06-13,3311,237
SP17,G5,P02,2023-06-13,6300,630
SP22,G6,P20,2023-06-14,11858,791
SP01,G2,P19,2023-06-14,6601,661
SP22,G2,P13,2023-06-14,13251,663
SP09,G1,P16,2023-06-14,9422,410
SP11,G3,P20,2023-06-14,6300,332
SP04,G3,P02,2023-06-14,18508,1683
SP15,G5,P20,2023-06-14,15204,951
SP04,G3,P07,2023-06-14,5327,191
SP13,G5,P18,2023-06-14,14616,563
SP25,G6,P16,2023-06-14,11767,421
SP11,G3,P02,2023-06-14,4165,278
SP03,G2,P07,2023-06-14,3157,106
SP06,G4,P20,2023-06-14,2695,129
SP05,G5,P20,2023-06-14,8274,518
SP05,G4,P20,2023-06-15,14154,708
SP09,G3,P02,2023-06-15,4634,422
SP25,G4,P11,2023-06-15,6657,209
SP01,G1,P13,2023-06-15,20671,940
SP21,G4,P11,2023-06-15,3087,97
SP10,G6,P13,2023-06-15,7462,393
SP20,G3,P10,2023-06-15,9107,456
SP13,G3,P11,2023-06-15,1722,72
SP16,G6,P17,2023-06-15,6622,276
SP20,G6,P08,2023-06-15,13090,689
SP04,G6,P22,2023-06-15,15925,759
SP14,G2,P10,2023-06-15,3248,121
SP15,G5,P03,2023-06-15,9338,406
SP12,G4,P01,2023-06-15,5516,230
SP21,G2,P03,2023-06-15,4291,187
SP06,G4,P21,2023-06-15,917,62
SP24,G1,P02,2023-06-15,8323,555
SP22,G4,P02,2023-06-15,1722,123
SP09,G5,P06,2023-06-15,2695,180
SP13,G2,P06,2023-06-15,5236,250
SP10,G1,P18,2023-06-15,2555,83
SP18,G1,P20,2023-06-15,3885,243
SP12,G5,P03,2023-06-15,5026,315
SP06,G3,P04,2023-06-15,3514,196
SP16,G6,P02,2023-06-15,2002,201
SP14,G3,P18,2023-06-15,5894,219
SP08,G5,P01,2023-06-15,3073,106
SP06,G4,P04,2023-06-15,7049,371
SP22,G1,P03,2023-06-15,3654,215
SP25,G1,P01,2023-06-15,8610,278
SP07,G5,P10,2023-06-16,1323,56
SP20,G1,P02,2023-06-16,6636,443
SP03,G4,P04,2023-06-16,7427,437
SP15,G5,P15,2023-06-16,2863,205
SP16,G1,P16,2023-06-16,3206,104
SP22,G6,P16,2023-06-16,84,4
SP16,G5,P06,2023-06-17,5131,257
SP14,G6,P10,2023-06-17,12068,549
SP21,G3,P21,2023-06-17,5824,364
SP15,G5,P21,2023-06-17,3283,219
SP08,G1,P20,2023-06-17,2030,120
SP14,G2,P19,2023-06-17,7294,730
SP23,G3,P19,2023-06-17,966,69
SP04,G4,P08,2023-06-17,9303,490
SP18,G4,P20,2023-06-17,5936,330
SP13,G2,P02,2023-06-17,6839,622
SP23,G1,P22,2023-06-17,14980,652
SP09,G4,P01,2023-06-17,4277,159
SP07,G2,P18,2023-06-17,2415,76
SP20,G3,P04,2023-06-17,5194,289
SP23,G5,P14,2023-06-17,7007,637
SP25,G6,P17,2023-06-17,6545,262
SP05,G1,P18,2023-06-17,917,28
SP21,G1,P20,2023-06-17,644,33
SP22,G1,P20,2023-06-17,5719,286
SP17,G6,P02,2023-06-17,6748,750
SP08,G1,P22,2023-06-20,896,50
SP23,G3,P14,2023-06-20,2639,156
SP04,G6,P15,2023-06-20,364,23
SP14,G6,P05,2023-06-20,1428,96
SP04,G6,P05,2023-06-20,4466,249
SP17,G2,P11,2023-06-20,1442,52
SP23,G4,P21,2023-06-20,5355,255
SP23,G2,P02,2023-06-20,3815,477
SP17,G6,P09,2023-06-20,12614,901
SP04,G1,P06,2023-06-20,623,30
SP05,G1,P01,2023-06-20,4466,179
SP16,G1,P21,2023-06-20,7049,336
SP23,G6,P21,2023-06-20,11221,661
SP05,G4,P12,2023-06-20,10521,585
SP08,G4,P19,2023-06-20,14007,1078
SP22,G1,P13,2023-06-20,10507,657
SP01,G6,P22,2023-06-20,6874,362
SP02,G6,P06,2023-06-20,9184,707
SP17,G3,P07,2023-06-20,10542,440
SP10,G3,P01,2023-06-20,5292,183
SP11,G3,P18,2023-06-20,11193,386
SP15,G4,P19,2023-06-20,686,46
SP02,G5,P13,2023-06-20,14343,755
SP24,G1,P03,2023-06-20,17388,870
SP17,G3,P16,2023-06-21,3094,104
SP21,G1,P13,2023-06-21,3787,165
SP09,G4,P02,2023-06-21,3752,417
SP04,G1,P16,2023-06-21,1197,40
SP07,G4,P22,2023-06-21,7364,410
SP23,G1,P07,2023-06-21,1841,84
SP20,G1,P10,2023-06-21,3836,148
SP08,G3,P04,2023-06-21,3871,204
SP18,G5,P07,2023-06-21,1218,46
SP13,G3,P02,2023-06-21,7168,512
SP20,G3,P21,2023-06-21,1015,64
SP11,G2,P09,2023-06-21,2604,261
SP22,G2,P12,2023-06-21,2177,146
SP16,G1,P11,2023-06-21,7364,307
SP11,G4,P09,2023-06-21,2058,258
SP09,G4,P15,2023-06-21,16891,1127
SP07,G4,P21,2023-06-21,15533,1110
SP20,G3,P17,2023-06-21,15694,714
SP04,G5,P03,2023-06-21,5509,276
SP07,G6,P21,2023-06-21,6174,386
SP14,G2,P09,2023-06-21,1295,162
SP20,G4,P12,2023-06-21,2366,182
SP16,G1,P12,2023-06-21,532,45
SP11,G1,P05,2023-06-21,735,53
SP13,G6,P11,2023-06-22,4102,158
SP05,G6,P18,2023-06-22,4634,160
SP23,G2,P06,2023-06-22,980,76
SP10,G4,P02,2023-06-22,3472,386
SP15,G1,P14,2023-06-22,15673,1425
SP05,G6,P14,2023-06-22,9177,706
SP16,G2,P01,2023-06-22,1113,36
SP08,G2,P06,2023-06-22,2506,140
SP11,G3,P05,2023-06-22,658,35
SP25,G5,P11,2023-06-22,4487,167
SP02,G6,P18,2023-06-22,5866,184
SP17,G4,P17,2023-06-22,14959,680
SP24,G6,P02,2023-06-22,6356,454
SP15,G4,P17,2023-06-22,308,11
SP14,G5,P05,2023-06-22,7259,519
SP25,G1,P07,2023-06-22,2954,114
SP22,G5,P13,2023-06-23,490,22
SP16,G4,P15,2023-06-23,9898,1100
SP06,G5,P01,2023-06-23,19789,683
SP08,G3,P09,2023-06-23,2793,399
SP23,G3,P15,2023-06-23,16443,1645
SP19,G5,P06,2023-06-23,5012,295
SP12,G5,P01,2023-06-23,861,31
SP18,G4,P02,2023-06-23,6370,531
SP13,G5,P09,2023-06-23,4333,723
SP16,G1,P22,2023-06-23,2653,103
SP21,G2,P18,2023-06-23,1981,80
SP11,G6,P09,2023-06-23,525,41
SP20,G4,P08,2023-06-23,315,14
SP04,G5,P09,2023-06-23,889,127
SP20,G3,P19,2023-06-23,2954,269
SP22,G3,P15,2023-06-23,7497,536
SP18,G6,P22,2023-06-23,4753,199
SP15,G2,P17,2023-06-23,7490,268
SP08,G4,P02,2023-06-23,5355,536
SP05,G5,P16,2023-06-23,5642,189
SP11,G2,P08,2023-06-23,3885,243
SP05,G1,P09,2023-06-23,161,27
SP01,G6,P12,2023-06-23,896,60
SP11,G6,P15,2023-06-24,938,86
SP16,G4,P03,2023-06-24,11235,489
SP15,G4,P12,2023-06-24,3066,192
SP13,G4,P10,2023-06-24,1610,68
SP14,G6,P08,2023-06-24,2450,107
SP17,G2,P14,2023-06-24,5271,406
SP09,G1,P06,2023-06-24,3262,233
SP17,G6,P18,2023-06-24,3647,114
SP18,G3,P03,2023-06-24,875,55
SP20,G1,P01,2023-06-24,5271,189
SP25,G1,P20,2023-06-24,693,37
SP25,G3,P15,2023-06-24,2667,178
SP12,G3,P22,2023-06-24,1449,61
SP11,G5,P22,2023-06-24,644,27
SP08,G4,P03,2023-06-24,11788,786
SP12,G3,P19,2023-06-24,385,33
SP14,G3,P12,2023-06-24,238,14
SP25,G1,P04,2023-06-24,189,9
SP01,G5,P21,2023-06-24,5642,314
SP22,G3,P13,2023-06-24,11858,659
SP22,G5,P10,2023-06-24,3584,171
SP10,G2,P14,2023-06-24,3808,347
SP13,G1,P19,2023-06-24,2611,238
SP24,G1,P22,2023-06-24,3045,127
SP22,G1,P14,2023-06-24,5369,448
SP21,G1,P02,2023-06-24,10353,1036
SP24,G5,P01,2023-06-24,4613,171
SP25,G6,P13,2023-06-24,3311,166
